sensor_id,timestamp,temperatura,presion,flujo,consumo_kwh,data_quality,quality_flag
S10,46026.0625,21.23,0.98,29.3,19.4,REAL,0
S10,46026.06944,20.91,1.08,30.2,19.85,REAL,0
S10,46026.07639,21.1,1.02,29.32,19.23,REAL,0
S10,46026.08333,21.36,1.09,31.23,20.28,REAL,0
S10,46026.09028,21.83,1.11,30.61,20.02,REAL,0
S10,46026.09722,21.78,1.03,32.1,20.86,REAL,0
S10,46026.10417,21.99,1.13,30.53,19.74,REAL,0
S10,46026.11111,21.94,1.14,31.77,20.3,REAL,0
S10,46026.11806,21.91,1.18,31.58,18.77,REAL,0
S10,46026.125,23.04,1.1,30.64,20.75,REAL,0
S10,46026.13194,22.24,0.81,31.77,20.81,REAL,0
S10,46026.13889,23.18,1.04,32.79,20.96,REAL,0
S10,46026.14583,22.98,0.98,31.73,20.67,REAL,0
S10,46026.15278,22.47,0.92,31.51,20.39,REAL,0
S10,46026.15972,22.4,1.15,32.72,20.11,REAL,0
S10,46026.16667,23.27,1.09,31.72,20.55,REAL,0
S10,46026.17361,23.42,1.1,34.24,21.45,REAL,0
S10,46026.18056,22.61,1.05,33.32,21.09,REAL,0
S10,46026.1875,22,0.98,34.12,20.95,REAL,0
S10,46026.19444,22.52,1.07,33.92,21.22,REAL,0
S10,46026.20139,23.33,1.11,31.52,20.8,REAL,0
S10,46026.20833,23.71,0.97,32.5,20.04,REAL,0
S10,46026.21528,22.77,0.94,32.86,20.78,REAL,0
S10,46026.22222,23.42,0.93,34.37,19.97,REAL,0
S10,46026.22917,23.16,0.9,34.64,21.3,REAL,0
S10,46026.23611,23.07,1.05,34.42,21.32,REAL,0
S10,46026.24306,23.71,0.96,32.88,21.31,REAL,0
S10,46026.25,23.97,1.04,32.68,21.5,REAL,0
S10,46026.25694,23.24,1.29,33.91,20.69,REAL,0
S10,46026.26389,23.46,1.05,34.97,21.29,REAL,0
S10,46026.27083,23.77,1.12,33.6,21.33,REAL,0
S10,46026.27778,24.1,0.97,32.03,21.44,REAL,0
S10,46026.28472,23.15,0.94,32.65,21.14,REAL,0
S10,46026.29167,23.55,1.06,33.64,20.86,REAL,0
S10,46026.29861,23.26,0.98,33.29,21.64,REAL,0
S10,46026.30556,22.81,0.9,34.53,21.11,REAL,0
S10,46026.3125,23.71,1.09,31.9,20.43,REAL,0
S10,46026.31944,23.29,1.2,32.27,21.2,REAL,0
S10,46026.32639,23.28,0.97,33.98,20.8,REAL,0
S10,46026.33333,23.16,1.16,32.39,20.66,REAL,0
S10,46026.34028,23.24,1.15,33.88,21.07,REAL,0
S10,46026.34722,23.1,0.95,32.47,20.7,REAL,0
S10,46026.35417,22.9,1.87,7.96,20.4,REAL,0
S10,46026.36111,22.54,0.89,31.54,20.86,REAL,0
S10,46026.36806,22.64,1.12,32.16,22.02,REAL,0
S10,46026.375,22.09,1.02,33.07,20.42,REAL,0
S10,46026.38194,21.66,0.99,31.53,20.04,REAL,0
S10,46026.38889,22.05,1.05,31.02,20.84,REAL,0
S10,46026.39583,21.98,1.04,31.85,20.78,REAL,0
S10,46026.40278,22.26,0.91,32.83,21.03,REAL,0
S10,46026.40972,21.79,0.85,32.23,20.1,REAL,0
S10,46026.41667,22.14,0.97,30.62,20.38,REAL,0
S10,46026.42361,21.16,1,31.67,20.9,REAL,0
S10,46026.43056,22.05,1.03,28.54,19.63,REAL,0
S10,46026.4375,21.02,1.21,30.25,19.35,REAL,0
S10,46026.44444,21.12,0.9,30.11,20.29,REAL,0
S10,46026.45139,22.4,1.04,31.5,20.22,REAL,0
S10,46026.45833,20.67,1.18,28.41,18.84,REAL,0
S10,46026.46528,21.04,1.16,30.31,19.27,REAL,0
S10,46026.47222,20.3,1.2,29.94,19.32,REAL,0
S10,46026.47917,19.64,1.16,29.13,19.46,REAL,0
S10,46026.48611,21.31,0.94,28.32,19.36,REAL,0
S10,46026.49306,21.31,1.02,29.8,19.76,REAL,0
S10,46026.5,20.59,1.1,28.48,18.4,REAL,0
S10,46026.50694,20.42,1.02,29,18.81,REAL,0
S10,46026.51389,20.23,0.9,28.26,18.43,REAL,0
S10,46026.52083,20.63,0.94,28.46,19.3,REAL,0
S10,46026.52778,19.68,1.09,28.34,18.99,REAL,0
S10,46026.53472,19.94,1.05,29.69,18.83,REAL,0
S10,46026.54167,19.46,1.98,2.83,18.04,REAL,0
S10,46026.54861,19.29,0.92,26.06,18.7,REAL,0
S10,46026.55556,18.81,1,27.76,18,REAL,0
S10,46026.5625,19.58,1.17,27.02,18.66,REAL,0
S10,46026.56944,19,1.1,27.19,18.78,REAL,0
S10,46026.57639,19.08,1.03,28.49,18.22,REAL,0
S10,46026.58333,19.4,0.91,26.67,17.83,REAL,0
S10,46026.59028,18.59,0.96,25.78,17.53,REAL,0
S10,46026.59722,19,1.08,25.18,18.21,REAL,0
S10,46026.60417,18.81,0.97,25.74,18.91,REAL,0
S10,46026.61111,18.63,1.15,25.4,18.53,REAL,0
S10,46026.61806,19.87,0.87,27.34,17.94,REAL,0
S10,46026.625,17.59,1.12,24.44,16.63,REAL,0
S10,46026.63194,18.46,1.1,22.98,17.72,REAL,0
S10,46026.63889,17.89,0.84,22.69,18.03,REAL,0
S10,46026.64583,19,1.13,24.77,18.49,REAL,0
S10,46026.65278,18.52,1.12,25.14,17.8,REAL,0
S10,46026.65972,18.78,1.09,24.15,17.65,REAL,0
S10,46026.66667,17.56,1.01,23.73,16.7,REAL,0
S10,46026.67361,18.49,1.19,22.7,17,REAL,0
S10,46026.68056,18.44,1.08,23.54,16.5,REAL,0
S10,46026.6875,17.27,1.15,25.86,16.9,REAL,0
S10,46026.69444,17.49,0.97,23.39,16.69,REAL,0
S10,46026.70139,16.99,0.89,23.04,18.08,REAL,0
S10,46026.70833,17.18,0.79,23.32,17.31,REAL,0
S10,46026.71528,16.76,1.23,23.16,17.47,REAL,0
S10,46026.72222,17.21,1.16,22.99,17.3,REAL,0
S10,46026.72917,18.28,0.91,23.02,17.11,REAL,0
S10,46026.73611,16.61,1.19,22.43,17.05,REAL,0
S10,46026.74306,17,0.97,22.25,17.44,REAL,0
S10,46026.75,17.12,0.98,23.86,17.13,REAL,0
S10,46026.75694,16.62,1.16,25,16.94,REAL,0
S10,46026.76389,16.64,1.04,23.4,16.6,REAL,0
S10,46026.77083,17.53,1.13,24.24,17.47,REAL,0
S10,46026.77778,17.04,0.97,22.84,17.55,REAL,0
S10,46026.78472,17.3,1.02,22.5,17.1,REAL,0
S10,46026.79167,17.48,1.01,24.39,16.18,REAL,0
S10,46026.79861,17.21,0.9,25.51,17.11,REAL,0
S10,46026.80556,17.19,1.15,23.16,17.52,REAL,0
S10,46026.8125,17.05,1,23.9,16.96,REAL,0
S10,46026.81944,17.64,1.12,24.53,16.93,REAL,0
S10,46026.82639,17.36,1.05,24.21,16.71,REAL,0
S10,46026.83333,17.73,0.97,23.39,17.77,REAL,0
S10,46026.84028,18.46,0.98,23.81,18.51,REAL,0
S10,46026.84722,17.92,0.85,23.13,16.84,REAL,0
S10,46026.85417,18.54,1.1,23.99,17.4,REAL,0
S10,46026.86111,17.18,1.16,24.81,16.38,REAL,0
S10,46026.86806,17.3,1.13,24.23,16.66,REAL,0
S10,46026.875,17.4,1.22,25.68,17.7,REAL,0
S10,46026.88194,17.81,1.05,24.26,18.02,REAL,0
S10,46026.88889,18,1.11,24.53,17.68,REAL,0
S10,46026.89583,17.34,1.08,26.94,18.22,REAL,0
S10,46026.90278,17.73,1.19,23.69,17.46,REAL,0
S10,46026.90972,18.61,1.01,26.2,17.87,REAL,0
S10,46026.91667,18.72,1.26,26.92,17.64,REAL,0
S10,46026.92361,18.45,1.19,26.34,19.18,REAL,0
S10,46026.93056,18.48,1.15,24.26,16.62,REAL,0
S10,46026.9375,17.8,1.21,25.11,18.55,REAL,0
S10,46026.94444,18.31,1.05,26.8,18.82,REAL,0
S10,46026.95139,18.68,1,25.81,18.22,REAL,0
S10,46026.95833,19.11,1.25,26.67,18.89,REAL,0
S10,46026.96528,19.84,1.02,27.45,18.73,REAL,0
S10,46026.97222,19.59,0.97,26.83,19.1,REAL,0
S10,46026.97917,20.02,1.18,26.84,18.83,REAL,0
S10,46026.98611,19.43,1.13,25.76,17.45,REAL,0
S10,46026.99306,19.64,1.1,27.67,18.22,REAL,0
S10,46027,19.98,0.82,28.62,19.42,REAL,0
S10,46027.00694,19.85,1.15,28.39,18.78,REAL,0
S10,46027.01389,19.89,1.06,27.88,18.44,REAL,0
S10,46027.02083,20.57,1.18,27.73,18.85,REAL,0
S10,46027.02778,20.38,0.9,28.22,18.61,REAL,0
S10,46027.03472,19.8,0.91,28.3,19,REAL,0
S10,46027.04167,20.43,1.07,27.87,18.94,REAL,0
S10,46027.04861,20.32,0.92,30.88,19.19,REAL,0
S10,46027.05556,20.3,0.89,30.09,18.94,REAL,0
S10,46027.0625,21.12,1.18,30.14,20.12,REAL,0
S10,46027.06944,20.1,1.19,30.62,19.81,REAL,0
S10,46027.07639,21.19,1.03,31.21,20.22,REAL,0
S10,46027.08333,21.53,1.08,33.94,20.54,REAL,0
S10,46027.09028,21.89,1.1,32.1,20.52,REAL,0
S10,46027.09722,20.93,1.17,31.62,19.72,REAL,0
S10,46027.10417,21.44,1,30.27,19.67,REAL,0
S10,46027.11111,21.46,1,31.27,20.15,REAL,0
S10,46027.11806,21.5,1.08,30.41,19.04,REAL,0
S10,46027.125,22.05,1.03,31.96,20.17,REAL,0
S10,46027.13194,21.71,1.11,30.44,20.81,REAL,0
S10,46027.13889,22.43,1.23,32.07,19.89,REAL,0
S10,46027.14583,22.23,1.1,32.86,20.08,REAL,0
S10,46027.15278,23.09,1.09,33.85,19.62,REAL,0
S10,46027.15972,21.87,1.18,30.83,20.81,REAL,0
S10,46027.16667,23.19,1.11,34.38,20.78,REAL,0
S10,46027.17361,21.94,1.09,34.11,21.21,REAL,0
S10,46027.18056,22.44,1.06,32.18,20.31,REAL,0
S10,46027.1875,23.97,1,32.64,20.57,REAL,0
S10,46027.19444,22.49,1.04,33.5,20.3,REAL,0
S10,46027.20139,22.81,0.96,33.26,20.77,REAL,0
S10,46027.20833,23.31,1.06,31.28,21.46,REAL,0
S10,46027.21528,22.98,1.07,32.71,21.11,REAL,0
S10,46027.22222,23.33,1.02,33.34,20.38,REAL,0
S10,46027.22917,22.97,1.06,32.16,20.45,REAL,0
S10,46027.23611,23.09,0.97,34.61,21.09,REAL,0
S10,46027.24306,23.75,1.02,33.6,20.83,REAL,0
S10,46027.25,24.11,1.06,33.06,20.61,REAL,0
S10,46027.25694,23.41,1,33.24,20.12,REAL,0
S10,46027.26389,23.15,1.17,32.19,21.57,REAL,0
S10,46027.27083,23.59,0.99,31.53,21.19,REAL,0
S10,46027.27778,23.62,1.19,32.22,21.98,REAL,0
S10,46027.28472,23.61,1.11,34.5,20.28,REAL,0
S10,46027.29167,23.52,1,33.16,20.6,REAL,0
S10,46027.29861,23.71,1.07,32.83,21.21,REAL,0
S10,46027.30556,22.46,1.13,34.03,21.82,REAL,0
S10,46027.3125,22.46,1.01,32.98,20.76,REAL,0
S10,46027.31944,23.38,1.21,33.97,20.55,REAL,0
S10,46027.32639,23.69,1.16,33.82,21.78,REAL,0
S10,46027.33333,23.02,0.82,34.95,20.19,REAL,0
S10,46027.34028,23.36,1.09,32.72,20.54,REAL,0
S10,46027.34722,22.79,1.16,32.99,20.4,REAL,0
S10,46027.35417,22.9,1.11,34.29,20.38,REAL,0
S10,46027.36111,23.58,1.1,31.48,20.63,REAL,0
S10,46027.36806,22.52,0.98,32.02,19.7,REAL,0
S10,46027.375,21.53,1.06,31.6,20.27,REAL,0
S10,46027.38194,23.52,1.12,31.84,19.75,REAL,0
S10,46027.38889,21.97,1.07,31.79,20.85,REAL,0
S10,46027.39583,22.69,1.08,31.68,20.78,REAL,0
S10,46027.40278,22.2,1.05,31.1,20.4,REAL,0
S10,46027.40972,23.03,0.96,32.72,20.64,REAL,0
S10,46027.41667,21.84,0.91,31.71,20.49,REAL,0
S10,46027.42361,21.35,1.21,30.03,20.53,REAL,0
S10,46027.43056,21.87,1.09,32.16,20.35,REAL,0
S10,46027.4375,22.29,1.09,30.11,20.25,REAL,0
S10,46027.44444,21.69,0.97,33.23,19.84,REAL,0
S10,46027.45139,21.81,1.2,30.79,19.52,REAL,0
S10,46027.45833,20.74,1.06,27.98,20.39,REAL,0
S10,46027.46528,20.54,1.05,32.64,19.26,REAL,0
S10,46027.47222,20.79,1,29.85,20.4,REAL,0
S10,46027.47917,20.78,1.03,29.19,19.75,REAL,0
S10,46027.48611,21.84,1.13,30.88,19.41,REAL,0
S10,46027.49306,21.43,0.83,29.52,19.87,REAL,0
S10,46027.5,20.44,1.19,29.04,19.13,REAL,0
S10,46027.50694,20.05,1.01,28.6,19.67,REAL,0
S10,46027.51389,20.68,1.1,26.95,19.52,REAL,0
S10,46027.52083,20.53,1.05,28.42,18.81,REAL,0
S10,46027.52778,20.04,1.03,29.4,19.41,REAL,0
S10,46027.53472,19.78,1.05,28.81,17.98,REAL,0
S10,46027.54167,19.09,1.06,25.1,19.04,REAL,0
S10,46027.54861,19.25,1.01,26.6,18.84,REAL,0
S10,46027.55556,19.19,1.04,26.14,19.16,REAL,0
S10,46027.5625,19.19,0.96,28.33,18.68,REAL,0
S10,46027.56944,19.05,1.03,26.18,18.72,REAL,0
S10,46027.57639,19.86,1.16,26.51,19.05,REAL,0
S10,46027.58333,19,0.89,26.99,18.21,REAL,0
S10,46027.59028,18.94,1.09,26.72,17.21,REAL,0
S10,46027.59722,18.58,1.01,25.26,18.19,REAL,0
S10,46027.60417,18.93,0.98,26.16,17.54,REAL,0
S10,46027.61111,19.11,1,25.34,16.82,REAL,0
S10,46027.61806,19.21,1.1,26.24,69.4,REAL,0
S10,46027.625,17.97,1.11,23.08,18.07,REAL,0
S10,46027.63194,16.89,1.17,24.81,17.26,REAL,0
S10,46027.63889,18.5,0.98,23.8,17.35,REAL,0
S10,46027.64583,19.39,1.06,25.26,17.49,REAL,0
S10,46027.65278,17.96,1.09,25.85,17.01,REAL,0
S10,46027.65972,18.86,1.14,22.87,17.06,REAL,0
S10,46027.66667,17.83,1.13,23.82,17.16,REAL,0
S10,46027.67361,17.41,0.98,23.32,17.3,REAL,0
S10,46027.68056,17.61,1.03,23.25,17.17,REAL,0
S10,46027.6875,17.76,1.07,24.29,16.64,REAL,0
S10,46027.69444,17.76,1.06,24.61,17.22,REAL,0
S10,46027.70139,17.06,1.08,23.34,17.25,REAL,0
S10,46027.70833,16.96,0.93,23.46,17.01,REAL,0
S10,46027.71528,16.99,0.97,21.7,15.87,REAL,0
S10,46027.72222,17.61,1.05,23.99,18.18,REAL,0
S10,46027.72917,16.44,1.03,25.04,17.26,REAL,0
S10,46027.73611,16.75,1.24,23.64,17.51,REAL,0
S10,46027.74306,17.63,0.98,24.61,16.82,REAL,0
S10,46027.75,17.39,1.18,25.13,17.09,REAL,0
S10,46027.75694,17.19,1.21,23.39,17.5,REAL,0
S10,46027.76389,17.56,0.76,23.76,15.91,REAL,0
S10,46027.77083,17.84,1.01,25.77,17.53,REAL,0
S10,46027.77778,17.05,1.09,22.76,17.69,REAL,0
S10,46027.78472,17.6,1.05,24.25,17.12,REAL,0
S10,46027.79167,17.08,1.03,23.61,17.47,REAL,0
S10,46027.79861,17.97,1.08,24.56,17.18,REAL,0
S10,46027.80556,16.9,1.07,22.37,17.94,REAL,0
S10,46027.8125,16.81,1.03,23.49,16.56,REAL,0
S10,46027.81944,17.46,1.03,23.86,17.18,REAL,0
S10,46027.82639,17.7,1.05,23.38,16.59,REAL,0
S10,46027.83333,17.01,1.04,23.3,17.11,REAL,0
S10,46027.84028,17.49,0.9,24.67,16.86,REAL,0
S10,46027.84722,17.14,1.3,23.64,17.02,REAL,0
S10,46027.85417,16.84,1.04,25.19,17.02,REAL,0
S10,46027.86111,17.37,0.93,25.97,17.1,REAL,0
S10,46027.86806,17.68,1.01,22.87,17.98,REAL,0
S10,46027.875,17.93,0.99,26.45,17.93,REAL,0
S10,46027.88194,17.49,1,25.34,17.8,REAL,0
S10,46027.88889,17.4,1.22,25.19,17.67,REAL,0
S10,46027.89583,17.97,0.91,24.54,17.17,REAL,0
S10,46027.90278,18.16,1.28,26.53,17.37,REAL,0
S10,46027.90972,18.08,1.12,23.54,18.4,REAL,0
S10,46027.91667,19.28,1.02,24.2,18.07,REAL,0
S10,46027.92361,18.2,0.99,26.6,17.97,REAL,0
S10,46027.93056,18.85,1.04,25.85,18.35,REAL,0
S10,46027.9375,17.73,1.04,26.39,17.79,REAL,0
S10,46027.94444,18.54,1.2,24.75,18.45,REAL,0
S10,46027.95139,19.1,1.2,26.29,17.84,REAL,0
S10,46027.95833,19.31,1.01,27.83,17.9,REAL,0
S10,46027.96528,19.57,1.07,26.17,18.91,REAL,0
S10,46027.97222,18.89,1.05,27.29,18.53,REAL,0
S10,46027.97917,19.43,0.97,26.48,19.24,REAL,0
S10,46027.98611,19.61,1.05,25.51,17.83,REAL,0
S10,46027.99306,19.63,1.04,27.03,19.28,REAL,0
S10,46028,19.98,0.89,28.95,19.66,REAL,0
S10,46028.00694,20.16,0.95,28.25,18.48,REAL,0
S10,46028.01389,20.98,0.97,25.79,19.12,REAL,0
S10,46028.02083,19.93,1.04,27.96,19.37,REAL,0
S10,46028.02778,20.9,0.96,27.69,20.02,REAL,0
S10,46028.03472,19.48,1.01,29.01,19.4,REAL,0
S10,46028.04167,20.43,1.02,31.54,19.41,REAL,0
S10,46028.04861,21.05,1.12,28.55,19.65,REAL,0
S10,46028.05556,20.6,0.93,30.31,20.46,REAL,0
S10,46028.0625,20.71,0.95,28.89,19.46,REAL,0
S10,46028.06944,21.33,1.01,30.53,19.67,REAL,0
S10,46028.07639,20.99,1.06,30.05,19.33,REAL,0
S10,46028.08333,21.3,1.02,30.21,20.41,REAL,0
S10,46028.09028,21.77,1.15,33.9,19.95,REAL,0
S10,46028.09722,22.45,1.12,30.51,20.14,REAL,0
S10,46028.10417,22.44,0.94,28.97,20.66,REAL,0
S10,46028.11111,20.27,1.13,30.38,19.71,REAL,0
S10,46028.11806,21.68,1.08,30.43,64.07,REAL,0
S10,46028.125,22.05,1.04,32.02,20.38,REAL,0
S10,46028.13194,21.91,1.02,32.08,21.22,REAL,0
S10,46028.13889,23.38,0.85,33.77,21.26,REAL,0
S10,46028.14583,22.28,1.01,31.44,21.58,REAL,0
S10,46028.15278,22.58,1.19,31.35,20.95,REAL,0
S10,46028.15972,22.54,1.13,32.23,22.16,REAL,0
S10,46028.16667,23.61,1.06,32.26,20.79,REAL,0
S10,46028.17361,22.44,1.09,31.95,21.56,REAL,0
S10,46028.18056,23.02,1,33.15,21.47,REAL,0
S10,46028.1875,23.44,0.9,32.28,21.73,REAL,0
S10,46028.19444,22.84,1.18,32.49,19.83,REAL,0
S10,46028.20139,23.18,0.95,33.53,21.44,REAL,0
S10,46028.20833,23.41,1.05,31.88,21.55,REAL,0
S10,46028.21528,21.99,1.06,33.64,21.76,REAL,0
S10,46028.22222,22.63,1.12,33,21.07,REAL,0
S10,46028.22917,22.5,1.04,32.32,21.46,REAL,0
S10,46028.23611,23.22,1.12,33.69,20.57,REAL,0
S10,46028.24306,22.54,1.11,33.98,21.27,REAL,0
S10,46028.25,23.46,0.92,34.64,20.39,REAL,0
S10,46028.25694,23.38,1.01,32.06,22.09,REAL,0
S10,46028.26389,23.22,0.97,33.42,21.06,REAL,0
S10,46028.27083,23,1,33.03,21.07,REAL,0
S10,46028.27778,23.58,0.99,33.16,21.02,REAL,0
S10,46028.28472,23.23,1.04,32.42,20.86,REAL,0
S10,46028.29167,22.31,1.01,34.35,20.6,REAL,0
S10,46028.29861,24.41,1.16,32.53,20.49,REAL,0
S10,46028.30556,23.59,1.11,33.58,20.68,REAL,0
S10,46028.3125,23.26,1.15,32.56,21.24,REAL,0
S10,46028.31944,23.15,1.14,33.81,20.46,REAL,0
S10,46028.32639,23.65,0.84,32.22,21.02,REAL,0
S10,46028.33333,22.38,0.98,32.46,21.22,REAL,0
S10,46028.34028,22.11,1.04,32.23,20.93,REAL,0
S10,46028.34722,22.94,1.01,31.4,20.09,REAL,0
S10,46028.35417,22.81,0.9,33.55,20.75,REAL,0
S10,46028.36111,21.94,1.1,34.3,20.08,REAL,0
S10,46028.36806,23.43,0.99,33.1,20.99,REAL,0
S10,46028.375,22.68,1.24,31.9,20.42,REAL,0
S10,46028.38194,21.81,1.13,33.55,21.25,REAL,0
S10,46028.38889,22.52,0.96,31.99,20.87,REAL,0
S10,46028.39583,22.54,1.18,30.93,20.31,REAL,0
S10,46028.40278,22.91,0.87,32.26,21.22,REAL,0
S10,46028.40972,22.33,1.15,33.21,20.75,REAL,0
S10,46028.41667,21.63,1.1,31.44,19.91,REAL,0
S10,46028.42361,21.62,1.16,31.36,19.68,REAL,0
S10,46028.43056,22.67,1.14,31.6,19.6,REAL,0
S10,46028.4375,21.61,0.91,29.6,20.07,REAL,0
S10,46028.44444,21.78,1.05,31.92,20.46,REAL,0
S10,46028.45139,22.55,1.02,31.59,20.26,REAL,0
S10,46028.45833,21.26,0.99,29.61,19.54,REAL,0
S10,46028.46528,21.04,1.05,31.53,19.93,REAL,0
S10,46028.47222,20.87,1.24,29.87,19.88,REAL,0
S10,46028.47917,20.6,1.51,14.01,19.36,REAL,0
S10,46028.48611,20.89,1.02,29.74,18.84,REAL,0
S10,46028.49306,21.06,1.1,30.03,18.76,REAL,0
S10,46028.5,19.77,0.91,29.12,18.59,REAL,0
S10,46028.50694,20.13,1.11,28.53,18.98,REAL,0
S10,46028.51389,19.55,1.09,29.17,19.09,REAL,0
S10,46028.52083,20.58,1.22,30.52,19.8,REAL,0
S10,46028.52778,19.7,1.04,27.41,18.78,REAL,0
S10,46028.53472,20.23,1.05,28.42,19.21,REAL,0
S10,46028.54167,19.31,1.06,25.97,17.72,REAL,0
S10,46028.54861,19.76,1.07,27.81,18.34,REAL,0
S10,46028.55556,18.96,0.96,27.44,18.35,REAL,0
S10,46028.5625,19.63,1.01,26.81,18.84,REAL,0
S10,46028.56944,20.29,0.94,27.21,18.49,REAL,0
S10,46028.57639,18.5,1.09,28.58,17.87,REAL,0
S10,46028.58333,19.53,0.91,25.18,17.97,REAL,0
S10,46028.59028,18.79,1.1,26.28,17.14,REAL,0
S10,46028.59722,18.59,1.04,25.96,17.79,REAL,0
S10,46028.60417,18.39,1.08,25.8,18.13,REAL,0
S10,46028.61111,18.43,1.12,27.69,17.29,REAL,0
S10,46028.61806,18.36,1.26,26.44,17.85,REAL,0
S10,46028.625,18.09,1.03,24.02,17.34,REAL,0
S10,46028.63194,18.37,1.02,25.96,17.44,REAL,0
S10,46028.63889,18.07,1.12,25.49,17.81,REAL,0
S10,46028.64583,18.97,1.3,24.77,17.63,REAL,0
S10,46028.65278,18.84,0.92,24.39,17.7,REAL,0
S10,46028.65972,18.81,0.88,25.41,17.65,REAL,0
S10,46028.66667,18.07,1.26,23.97,17.52,REAL,0
S10,46028.67361,17.44,1.1,23.54,17.4,REAL,0
S10,46028.68056,17.46,0.98,23.83,17.69,REAL,0
S10,46028.6875,16.66,1.09,21.89,17.29,REAL,0
S10,46028.69444,17.06,1.08,25.1,16.69,REAL,0
S10,46028.70139,16.65,1.01,23.98,17.81,REAL,0
S10,46028.70833,17.17,0.99,23.25,16.98,REAL,0
S10,46028.71528,18.19,0.83,22.24,17.36,REAL,0
S10,46028.72222,17.95,0.86,22.24,18.03,REAL,0
S10,46028.72917,16.93,1.12,23.47,17.22,REAL,0
S10,46028.73611,16.63,1,24.47,15.68,REAL,0
S10,46028.74306,17.75,0.85,23.74,17.62,REAL,0
S10,46028.75,17.45,1.04,22.92,17,REAL,0
S10,46028.75694,16.86,1.04,24.22,17.3,REAL,0
S10,46028.76389,17.5,1.04,22.6,17.29,REAL,0
S10,46028.77083,16.7,1.02,23,16.85,REAL,0
S10,46028.77778,17.39,0.99,23.84,16.79,REAL,0
S10,46028.78472,18.08,1.03,23.8,16.82,REAL,0
S10,46028.79167,17.55,1.04,23.26,17.08,REAL,0
S10,46028.79861,16.41,1.06,24.54,17.55,REAL,0
S10,46028.80556,17.4,1.01,24.4,18.02,REAL,0
S10,46028.8125,17.29,0.93,23.73,17.35,REAL,0
S10,46028.81944,17.33,0.99,24.39,16.99,REAL,0
S10,46028.82639,17.54,1.17,21.38,16.86,REAL,0
S10,46028.83333,18.23,1.07,25.45,17.45,REAL,0
S10,46028.84028,18.24,1.22,24.75,17.78,REAL,0
S10,46028.84722,18.09,0.93,25.82,17.11,REAL,0
S10,46028.85417,17.68,0.94,24.84,16.92,REAL,0
S10,46028.86111,18.12,1.06,23.68,17.57,REAL,0
S10,46028.86806,17.38,1.12,24.61,16.63,REAL,0
S10,46028.875,18.39,1.18,24.78,17.03,REAL,0
S10,46028.88194,18.12,1.07,26.96,17.91,REAL,0
S10,46028.88889,18.17,0.92,24.58,17.58,REAL,0
S10,46028.89583,19.08,0.89,24.99,17.71,REAL,0
S10,46028.90278,17.65,1.09,24.41,17.33,REAL,0
S10,46028.90972,18.75,0.99,26.51,17.12,REAL,0
S10,46028.91667,18.31,1.09,24.12,17.97,REAL,0
S10,46028.92361,19.03,1.14,26.39,18.99,REAL,0
S10,46028.93056,18.98,1.06,27.72,17.62,REAL,0
S10,46028.9375,19.2,1.04,24.72,18.03,REAL,0
S10,46028.94444,18.87,0.85,25.64,17.87,REAL,0
S10,46028.95139,18.34,1.12,23.8,17.44,REAL,0
S10,46028.95833,19.15,1.18,28.02,18.42,REAL,0
S10,46028.96528,18.63,1.1,27.32,18.32,REAL,0
S10,46028.97222,20.81,0.93,27.29,18.25,REAL,0
S10,46028.97917,19.82,1.2,26.7,18.14,REAL,0
S10,46028.98611,19.6,1.97,4.52,18.32,REAL,0
S10,46028.99306,19.46,1.05,26.16,19.19,REAL,0
S10,46029,20.92,1.13,29.39,18.52,REAL,0
S10,46029.00694,20.98,0.98,28.88,20,REAL,0
S10,46029.01389,19.8,1,27.62,19.23,REAL,0
S10,46029.02083,20.33,1.12,27.63,18.84,REAL,0
S10,46029.02778,20.8,1.01,29.92,18.75,REAL,0
S10,46029.03472,20.99,2.24,5.64,19.7,REAL,0
S10,46029.04167,21.88,1.19,31.21,19.35,REAL,0
S10,46029.04861,21.83,0.93,30.85,19.68,REAL,0
S10,46029.05556,20.56,1.18,29.37,19.5,REAL,0
S10,46029.0625,20.71,0.91,27.65,19.49,REAL,0
S10,46029.06944,20.8,0.95,30.18,20,REAL,0
S10,46029.07639,21.96,1.01,30.73,20.92,REAL,0
S10,46029.08333,22.06,0.96,31.05,19.11,REAL,0
S10,46029.09028,21.36,1.17,30.91,19.51,REAL,0
S10,46029.09722,21.73,0.91,32.35,20.51,REAL,0
S10,46029.10417,21.78,1.18,31.36,20.66,REAL,0
S10,46029.11111,22.3,1.11,29.25,20.37,REAL,0
S10,46029.11806,22.15,1,30.9,19.29,REAL,0
S10,46029.125,22.56,1.01,31.77,20.69,REAL,0
S10,46029.13194,21.86,1.06,31.87,21.04,REAL,0
S10,46029.13889,22.43,1.18,31.39,20.4,REAL,0
S10,46029.14583,22.26,1.06,32.41,19.38,REAL,0
S10,46029.15278,21.69,1.14,32.39,20.5,REAL,0
S10,46029.15972,22.7,1.04,30.61,20.71,REAL,0
S10,46029.16667,22.34,0.99,31.86,21.95,REAL,0
S10,46029.17361,22.88,1.11,33.9,20.86,REAL,0
S10,46029.18056,23.16,1.06,33.81,19.7,REAL,0
S10,46029.1875,22.88,1.16,32.61,20.34,REAL,0
S10,46029.19444,22.98,1.04,33.38,20.92,REAL,0
S10,46029.20139,23.45,1.05,32.87,20.53,REAL,0
